station_id	name	altitude	lat	lon
VEM00080435	Maturin	68	9.74899959564209	-63.15299987792969
VEM00080427	Oswaldo Guevara Mujica	195	9.553000450134277	-69.23799896240234
VEM00080432	Carrizal	161	9.416999816894531	-66.91699981689453
VEM00080426	Dr Antonio Nicolas Briceno	628	9.34000015258789	-70.58399963378906
VE000002589	Valle De La Pascua	125	9.232999801635742	-66.0
VEM00080428	Guanare	185	9.027000427246094	-69.75499725341797
VEM00080442	Calabozo	100	8.925000190734863	-67.41699981689453
COM00080063	Los Garzones	11	8.824000358581543	-75.82599639892578
VEM00080437	El Vigia	103	8.633000373840332	-71.6500015258789
VEM00080440	Barinas	203	8.619999885559082	-70.22100067138672
VE000080438	Merida	1498	8.600000381469727	-71.18299865722656
VEM00080444	Ciudad Bolivar	60	8.121999740600586	-63.5369987487793
COM00080097	Camilo Daza	334	7.927999973297119	-72.51200103759766
VEM00080447	San Antonio Del Tachira	400	7.841000080108643	-72.44000244140625
COM00080084	Antonio Roldan Betancourt	14	7.811999797821045	-76.71600341796875
VE000080450	San Fernando	47	7.679999828338623	-67.41999816894531
VEM00080475	Mayor Buenaventura Vivas	330	7.565000057220459	-72.03500366210938
VEM00080448	Guasdualito	130	7.210999965667725	-70.75599670410156
COM00080094	Palonegro	1188	7.126999855041504	-73.18499755859375
COM00080099	Santiago Perez	128	7.068999767303467	-70.73699951171875
COM00080091	Yariguies	126	7.02400016784668	-73.80699920654297
GYM00081001	Georgetown	2	6.800000190734863	-58.150001525878906
GYW00010502	Georgetown	29	6.5	-58.25
COM00080110	Olaya Herrera	1506	6.21999979019165	-75.59100341796875
VE000005484	Puerto Carreno/A.Gu	55	6.166999816894531	-67.5
COM00080112	Jose Maria Cordova	2142	6.164999961853027	-75.4229965209961
COM00080144	El Carano	62	5.690999984741211	-76.64099884033203
VEM00080457	Casique Aramare	75	5.619999885559082	-67.60600280761719
FGM00081401	St Laurent Du Maron	9	5.5	-54.03300094604492
NSM00081225	Johan A Pengel Intl	18	5.453000068664551	-55.1879997253418
FG000081405	Rochambeau	9	4.833000183105469	-52.367000579833984
COM00080210	Matecana	1346	4.813000202178955	-75.73999786376953
CO000080222	Bogota/Eldorado	2548	4.701000213623047	-74.1500015258789
VE000080462	Santa Elena De Uair	907	4.599999904632568	-61.117000579833984
CO000080241	Las Gaviotas	167	4.550000190734863	-70.91699981689453
COM00080211	El Eden	1216	4.453000068664551	-75.76599884033203
COM00080214	Perales	949	4.421999931335449	-75.13300323486328
COM00080234	Vanguardia	425	4.168000221252441	-73.61399841308594
FGM00081408	Saint Georges	7	3.882999897003174	-51.79999923706055
FGM00081415	Maripasoula	106	3.632999897003174	-54.03300094604492
CO000080259	Cali/Alfonso Bonill	969	3.549999952316284	-76.38300323486328
COM00080315	Benito Salas	446	2.950000047683716	-75.29399871826172
BR008161001	Caracarai	95	1.8329999446868896	-61.132999420166016
CO000080342	Pasto/Antonio Narin	1826	1.4170000553131104	-77.26699829101562
COM00080370	San Luis	2976	0.8619999885559082	-77.6719970703125
ECM00084036	San Gabriel	2860	0.6000000238418579	-77.81700134277344
BRM00082098	Macapa	17	0.050999999046325684	-51.071998596191406
ECM00084050	La Concordia	360	0.017000000923871994	-79.36699676513672
BRM00082106	Sao Gabriel Da Cach	90	-0.13300000131130219	-67.08300018310547
ECM00084088	Izobamba	3058	-0.3499999940395355	-78.55000305175781
BR000047002	Salinopolis	14	-0.6169999837875366	-47.382999420166016
ECM00084132	Nuevo Rocafuerte	265	-0.9169999957084656	-75.41699981689453
ECM00084008	San Cristobal	19	-0.9169999957084656	-89.61699676513672
BRM00082113	Barcelos	34	-0.9810000061988831	-62.91999816894531
ECM00084135	Portoviejo	60	-1.0329999923706055	-80.44999694824219
EC000000006	Pichilingue	73	-1.100000023841858	-79.46700286865234
BRM00082193	Val De Cans Intl	17	-1.378999948501587	-48.47600173950195
ECM00084179	Puyo	960	-1.5	-77.9000015258789
BR000254000	Santarem-Aeroporto	60	-2.433000087738037	-54.71699905395508
ECM00084226	Canar	3083	-2.549999952316284	-78.93299865722656
BRM00082336	Itacoatiara	43	-3.127000093460083	-58.48099899291992
BR000352000	Altamira	112	-3.200000047683716	-52.20000076293945
PEM00084370	Pedro Canga	35	-3.552999973297119	-80.38099670410156
PE000084377	Iquitos	126	-3.7829999923706055	-73.30000305175781
BRM00082361	Tucurui	253	-3.7860000133514404	-49.720001220703125
BR000082400	Fernando De Noronha	59	-3.8499999046325684	-32.41699981689453
ECM00084270	Loja/La Argelia	2160	-4.0329999923706055	-79.19999694824219
COM00080398	Alfredo Vasquez Cobo	84	-4.192999839782715	-69.94300079345703
BRM00082410	Benjamin Constant	65	-4.382999897003174	-70.03299713134766
PEM00084390	Capitan Montes	86	-4.577000141143799	-81.25399780273438
BR037041370	Teresina (Aeroporto	67	-5.050000190734863	-42.81700134277344
PEM00084401	Capitan Fap Guillermo Concha	35	-5.205999851226807	-80.61599731445312
BRM00082562	Maraba	109	-5.36899995803833	-49.13800048828125
BRM00082533	Manicore	53	-5.810999870300293	-61.27799987792969
PEM00084425	Moises Benzaquen Rengifo	179	-5.894000053405762	-76.11799621582031
PE000084444	Chachapoyas	2540	-6.199999809265137	-77.8499984741211
PE000084455	Tarapoto	282	-6.5	-76.36699676513672
PEM00084452	Capt Jose A  Quinones Gonzale	30	-6.7870001792907715	-79.8280029296875
BR039402250	Joao Pessoa	66	-7.099999904632568	-34.867000579833984
PEM00084472	Gen Fap Armando Revoredo Igle	2676	-7.138999938964844	-78.48899841308594
PEM00084474	Juanjui	350	-7.169000148773193	-76.72899627685547
BR038484280	Campina Grande	502	-7.2170000076293945	-35.882999420166016
BRM00082723	Labrea	60	-7.25	-64.83300018310547
BR000082704	Cruzeiro Do Sul	194	-7.632999897003174	-72.66699981689453
BR038536790	Triunfo	1020	-7.849999904632568	-38.132999420166016
PEM00084501	Capitan Carlos Martinez De Pi	32	-8.081000328063965	-79.10900115966797
BR000082861	Conceicao Do Araguaia	4294966296	-8.25	-49.279998779296875
PEM00084515	Cap Fap David Abenzur Rengifo	156	-8.378000259399414	-74.5739974975586
PEM00084534	Tingo Maria	665	-9.133000373840332	-75.94999694824219
PEM00084531	Teniente Jaime A De Montreuil	21	-9.149999618530273	-78.52400207519531
PEM00084542	Comandante Fap German Arias G	2750	-9.347000122070312	-77.5979995727539
BR038837530	Paulo Afonso	269	-9.399999618530273	-38.21699905395508
BR038983570	Maceio (Aeroporto)	118	-9.517000198364258	-35.78300094604492
BR000956000	Alta Floresta (Aero	289	-9.866999626159668	-56.099998474121094
PEM00084564	Alferez Fap D F Fernandini	1850	-9.878999710083008	-76.20500183105469
BR001065002	Guayaramerin	130	-10.817000389099121	-65.3489990234375
BL000085043	Riberalta	141	-11.0	-66.11699676513672
BL000085041	Cobija	4294966296	-11.029999732971191	-68.77999877929688
PEM00084628	Jorge Chavez Intl	34	-12.022000312805176	-77.11399841308594
PEM00084658	Padre Aldamiz	201	-12.61400032043457	-69.22899627685547
BRM00083208	Vilhena	615	-12.694000244140625	-60.097999572753906
BLM00085104	San Joaquin	140	-13.067000389099121	-64.66699981689453
PEM00084673	Coronel Fap Alfredo Mendivil	2718	-13.154999732971191	-74.2040023803711
BR047635180	Bom Jesus Da Lapa	443	-13.267000198364258	-43.41699981689453
BLM00085109	San Ramon	140	-13.300000190734863	-64.69999694824219
BL000085114	Magdalena	140	-13.333000183105469	-64.11699676513672
PEM00084686	Teniente Alejandro Velasco As	3310	-13.53600025177002	-71.93900299072266
PEM00084691	Pisco Intl	12	-13.744999885559082	-76.22000122070312
BLM00085123	Santa Ana Del Yacuma	144	-13.76200008392334	-65.43499755859375
BLM00085139	Santa Rosa	225	-14.067000389099121	-66.78299713134766
BLM00085140	Reyes	280	-14.300000190734863	-67.36699676513672
BL000085141	Rurrenabaque	4294966296	-14.470000267028809	-67.56999969482422
BLM00085151	Apolo	1415	-14.732999801635742	-68.41699981689453
BLM00085154	Tte Av Jorge Henrich Arauz	155	-14.819000244140625	-64.91799926757812
BRM00083344	Vitoria Da Conquista	914	-14.86299991607666	-40.862998962402344
BLM00085152	San Borja/Capt Germ	194	-14.866999626159668	-66.75
BLM00085153	San Ignacio De Moxo	241	-14.967000007629395	-65.63300323486328
BR057043270	Monte Azul	603	-15.083000183105469	-42.75
PEM00084735	Juliaca	3826	-15.467000007629395	-70.15799713134766
BLM00085175	Ascencion Guarayos	247	-15.717000007629395	-63.099998474121094
BRM00083358	Poxoreo (Poxoreu)	450	-15.833000183105469	-54.382999420166016
BR001657003	Caceres	118	-16.049999237060547	-57.68299865722656
BLM00085196	Concepcion	497	-16.25	-62.099998474121094
BLM00085195	San Javier	520	-16.267000198364258	-62.46699905395508
PE000084752	Arequipa	2520	-16.332000732421875	-71.56700134277344
BLM00085210	San Matias	124	-16.33300018310547	-58.382999420166016
BLM00085207	San Ignacio Velasco	413	-16.367000579833984	-60.95000076293945
BLM00085201	El Alto Intl	4062	-16.51300048828125	-68.19200134277344
BR057324290	Montes Claros	668	-16.716999053955078	-43.867000579833984
BR001746008	Paracatu	711	-17.216999053955078	-46.867000579833984
BL000085223	Cochabamba	4294966296	-17.420000076293945	-66.18000030517578
BL000085230	Charana	4294966296	-17.579999923706055	-69.5999984741211
BLM00085244	Viru Viru Intl	373	-17.645000457763672	-63.1349983215332
BR058514530	Caravelas	3	-17.732999801635742	-39.25
BLM00085245	El Trompillo	418	-17.812000274658203	-63.17100143432617
BLM00085247	San Jose	284	-17.83300018310547	-60.75
BLM00085242	Juan Mendoza	3702	-17.96299934387207	-67.07599639892578
PEM00084782	Coronel Carlos Ciriani Santa	469	-18.05299949645996	-70.2760009765625
BLM00085268	Robore (Civ/Mil)	284	-18.316999435424805	-59.75
BLM00085264	Vallegrande	1998	-18.466999053955078	-64.0999984741211
BR001846000	Patos De Minas	940	-18.600000381469727	-46.516998291015625
BLM00085289	Tte De Av Salvador Ogaya G	134	-18.975000381469727	-57.82099914550781
BLM00085283	Juana Azurduy De Padilla	2904	-19.006999969482422	-65.28900146484375
BR001957002	Corumba	141	-19.08300018310547	-57.5
PAM00086011	Adrian Jara	150	-19.533000946044922	-59.367000579833984
BLM00085293	Capitan Nicolas Rojas	3936	-19.542999267578125	-65.7239990234375
BR001946002	Araxa	1004	-19.566999435424805	-46.93299865722656
BRM00083587	Tancredo Neves Intl	828	-19.634000778198242	-43.96900177001953
BLM00085312	Monteagudo	992	-19.783000946044922	-63.91699981689453
BRM00083592	Caratinga	609	-19.799999237060547	-42.150001525878906
BRM00083566	Belo Horizonte (Confins) *	0	-19.83300018310547	-43.91699981689453
BR002045001	Bambui	661	-20.0	-45.983001708984375
BLM00085315	Camiri	792	-20.049999237060547	-63.56700134277344
PA000086033	Bahia Negra	96	-20.229999542236328	-58.16699981689453
BR00B6-0360	Votuporanga	503	-20.41699981689453	-49.983001708984375
BR00C5-0040	Catanduva	536	-21.132999420166016	-48.96699905395508
BR002141004	Itaperuna	123	-21.200000762939453	-41.882999420166016
BLM00085345	Tcnl Rafael Pabon	398	-21.2549991607666	-63.40599822998047
BL000085364	Tarija	1854	-21.549999237060547	-64.69999694824219
BRM00083698	Bartolomeu Lisandro	17	-21.697999954223633	-41.301998138427734
BR002143012	Juiz De Fora	911	-21.767000198364258	-43.349998474121094
BL000085365	Yacuiba	4294966296	-21.950000762939453	-63.650001525878906
PA000086068	Mariscal Estigarrib	172	-22.017000198364258	-60.599998474121094
BR002241001	Sao Tome	4	-22.049999237060547	-41.04999923706055
AR000087007	La Quiaca Observato	3479	-22.100000381469727	-65.5999984741211
BR00D8-0390	Presidente Prudente	450	-22.117000579833984	-51.382999420166016
PA000086086	Puerto Casado	87	-22.283000946044922	-57.93299865722656
BR00D6-0010	Bauru	617	-22.316999435424805	-49.117000579833984
PAM00086065	Pelayo Prat Gill	220	-22.549999237060547	-61.54999923706055
PAM00086097	Pedro Juan Caballero	652	-22.600000381469727	-55.83300018310547
ARM00087022	General Enrique Mosconi Tarta	449	-22.6200008392334	-63.79399871826172
BLM00085394	Bermejo	381	-22.767000198364258	-64.31700134277344
BRM00083746	Galeao Antonio Carlos Jobim	9	-22.80900001525879	-43.24399948120117
BR00E4-1230	Campinas (Aeroporto	661	-23.0	-47.132999420166016
ARM00087016	Oran	356	-23.152999877929688	-64.3290023803711
BR002351003	Londrina (Aeroporto	569	-23.33300018310547	-51.132999420166016
PA000086134	Concepcion	74	-23.43000030517578	-57.41699981689453
PAM00086128	Pozo Colorado	99	-23.5	-58.78300094604492
BR00E3-0520	Sao Paulo (Aeroport	802	-23.617000579833984	-46.650001525878906
PAM00086210	Saltos Del Guaira	265	-24.033000946044922	-54.349998474121094
PAM00086185	San Pedro	80	-24.066999435424805	-57.08300018310547
ARM00087046	Jujuy	920	-24.39299964904785	-65.0979995727539
PAM00086192	San Estanislao	192	-24.66699981689453	-56.43299865722656
AR000087078	Las Lomitas	130	-24.700000762939453	-60.58300018310547
PAM00086170	Gral. Bruguez	86	-24.75	-58.83300018310547
AR000870470	Salta Aero	1246	-24.850000381469727	-65.48300170898438
PAM00086218	Silvio Pettirossi Intl	89	-25.239999771118164	-57.51900100708008
PAM00086246	Aeropuerto Int. Guarani	236	-25.450000762939453	-54.83300018310547
PAM00086234	Coronel Oviedo	163	-25.466999053955078	-56.400001525878906
BR002548005	Paranagua	5	-25.517000198364258	-48.516998291015625
PA000086248	Ciudad Del Este	196	-25.533000946044922	-54.599998474121094
BRM00083827	Cataratas Intl	240	-25.59600067138672	-54.48699951171875
PAM00086221	Paraguari	116	-25.632999420166016	-57.132999420166016
BR002554002	Iguazu Aero	279	-25.732999801635742	-54.46699905395508
PAM00086233	Villarrica	161	-25.767000198364258	-56.43299865722656
PAM00086268	Caazapa	140	-26.183000564575195	-56.367000579833984
ARM00087162	Formosa	59	-26.21299934387207	-58.22800064086914
PAM00086260	San Juan Bautista	126	-26.66699981689453	-57.150001525878906
ARM00087148	Presidencia Roque Saenz Pena	93	-26.732999801635742	-60.483001708984375
ARM00087121	Teniente Benjamin Matienzo	456	-26.840999603271484	-65.1050033569336
PAM00086255	Pilar	56	-26.850000381469727	-58.31700134277344
PAM00086285	Capitan Meza	248	-26.933000564575195	-55.20000076293945
PA000086297	Encarnacion	91	-27.299999237060547	-55.900001525878906
ARM00087178	Posadas	131	-27.38599967956543	-55.97100067138672
ARM00087166	Corrientes	62	-27.445999145507812	-58.762001037597656
AR000087155	Resistencia Aero	53	-27.450000762939453	-59.04999923706055
AR000087129	Santiago Del Estero	200	-27.767000198364258	-64.30000305175781
ARM00087222	Catamarca	464	-28.59600067138672	-65.75199890136719
AR000087270	Reconquista Aero	53	-29.183000564575195	-59.70000076293945
AR000087217	La Rioja Aero.	438	-29.382999420166016	-66.81700134277344
ARM00087289	Paso De Los Libres	70	-29.68899917602539	-57.152000427246094
BR002957005	Uruguaiana (Aeropor	78	-29.783000946044922	-57.03300094604492
AR000087257	Ceres Aero	88	-29.882999420166016	-61.95000076293945
ARM00087244	Villa Maria Del Rio	341	-29.899999618530273	-63.68299865722656
UY000086315	Bella Union	53	-30.267000198364258	-57.58300018310547
AR000000011	Monte Caseros Aero	53	-30.267000198364258	-57.650001525878906
ARM00087320	Chamical Aero	461	-30.367000579833984	-66.28299713134766
UY000086330	Est.Met.Artigas	121	-30.399999618530273	-56.52000045776367
UYM00086350	Presidente General Don Oscar	223	-30.975000381469727	-55.47600173950195
ARM00087395	Comodoro Pierrestegui	34	-31.297000885009766	-57.99700164794922
AR000087344	Cordoba Aero	489	-31.316999435424805	-64.21700286865234
UY000086360	Salto	33	-31.433000564575195	-57.96699905395508
ARM00087311	San Juan	597	-31.570999145507812	-68.41799926757812
ARM00087349	Pilar Observatorio	338	-31.66699981689453	-63.882999420166016
UY000001405	Tacuarembo	134	-31.700000762939453	-55.983001708984375
AR000087374	Parana Aero	74	-31.783000946044922	-60.483001708984375
ARM00087328	Villa Dolores	584	-31.94499969482422	-65.14600372314453
UY000086430	Paysandu	61	-32.33300018310547	-58.03300094604492
UY000001709	Melo	100	-32.349998474121094	-54.18299865722656
UY000001856	Young	80	-32.68299865722656	-57.632999420166016
ARM00087467	Marcos Juarez	110	-32.683998107910156	-62.15800094604492
UY000001915	Paso De Los Toros	75	-32.79999923706055	-56.516998291015625
AR000087418	Mendoza Aero	704	-32.83300018310547	-68.78299713134766
ARM00087480	Rosario	26	-32.90399932861328	-60.78499984741211
ARM00087497	Gualeguaychu	23	-33.0099983215332	-58.612998962402344
ARM00087416	San Martin	653	-33.08300018310547	-68.41699981689453
ARM00087453	Rio Cuarto Area De Material	421	-33.084999084472656	-64.26100158691406
UYM00086500	Treinta Y Tres	46	-33.21699905395508	-54.382999420166016
UY000086490	Mercedes	17	-33.25	-58.06700134277344
ARM00087436	San Luis	710	-33.27299880981445	-66.35600280761719
UY000002206	Durazno	92	-33.349998474121094	-56.5
ARM00087448	Villa Reynolds	485	-33.72999954223633	-65.38700103759766
AR000087534	Laboulaye Aero	137	-34.132999420166016	-63.367000579833984
UYM00086560	Laguna De Los Patos Intl	21	-34.45600128173828	-57.770999908447266
UY000086565	Rocha	18	-34.483001708984375	-54.29999923706055
ARM00087548	Junin	80	-34.54600143432617	-60.930999755859375
ARM00087582	Aeroparque Jorge Newbery	6	-34.558998107910156	-58.41600036621094
AR000875850	Buenos Aires Observ	25	-34.58300018310547	-58.483001708984375
ARM00087509	San Rafael	753	-34.5880012512207	-68.40299987792969
ARM00087576	Ministro Pistarini	20	-34.821998596191406	-58.5359992980957
UYM00086580	Carrasco Intl	32	-34.8380012512207	-56.03099822998047
ARM00087593	La Plata	22	-34.97200012207031	-57.89500045776367
ARM00087506	Malargue	1430	-35.49399948120117	-69.5739974975586
ARM00087532	General Pico	140	-35.69599914550781	-63.757999420166016
AR000875440	Pehuajo Aero	85	-35.867000579833984	-61.900001525878906
ARM00087563	Las Flores	38	-36.06700134277344	-59.099998474121094
ARM00087640	Bolivar Aero	94	-36.20000076293945	-61.06700134277344
ARM00087648	Dolores Airport	9	-36.349998474121094	-57.733001708984375
AR000087623	Santa Rosa Aero	192	-36.56700134277344	-64.26599884033203
ARM00087641	Azul Aero	147	-36.83300018310547	-59.882999420166016
ARM00087645	Tandil	175	-37.23699951171875	-59.22800064086914
AR000087692	Mar Del Plata Aero	22	-37.93299865722656	-57.58300018310547
ARM00087688	Tres Arroyos	122	-38.387001037597656	-60.33000183105469
AR000877500	Bahia Blanca Aero	75	-38.733001708984375	-62.16699981689453
AR000087715	Neuquen Aero	273	-38.95000076293945	-68.13300323486328
ARM00087784	San Antonio Oeste Aero	20	-40.78300094604492	-65.0999984741211
ARM00087791	Gobernador Castello	6	-40.86899948120117	-63.0
ARM00087765	San Carlos De Bariloche	846	-41.1510009765625	-71.15799713134766
ARM00087774	Maquinchao	888	-41.25	-68.73300170898438
ARM00087800	El Bolson	345	-41.94300079345703	-71.53199768066406
AR000087803	Esquel Aero	799	-42.93299865722656	-71.1500015258789
AR000087828	Trelew Aero	43	-43.20000076293945	-65.26599884033203
NZM00093781	Christchurch Intl	38	-43.48899841308594	172.53199768066406
ASN00094010	Cape Bruny Lighthouse	55	-43.489200592041016	147.14500427246094
ARM00087814	Paso De Indios	460	-43.81700134277344	-68.88300323486328
NZ000939870	Chatham Islands Aws	49	-43.95000076293945	-176.56700134277344
AR000087860	Comodoro Rivadavia	58	-45.78300094604492	-67.5
NZ000093844	Invercargill Airpor	2	-46.41699981689453	168.33299255371094
FSM00061997	Alfred Faure (Iles Crozet)	142	-46.43299865722656	51.849998474121094
ARM00087852	Perito Moreno Arpt	429	-46.516998291015625	-71.01699829101562
SF000068994	Marion Island	21	-46.882999420166016	37.867000579833984
ARM00087896	Puerto Deseado	81	-47.73500061035156	-65.90399932861328
ARM00087880	Gobernador Gregores	356	-48.78300094604492	-70.16699981689453
ARM00087909	San Julian	58	-49.30699920654297	-67.8030014038086
FRM00061998	Port-Aux-Francais (Iles Kergu	30	-49.349998474121094	70.25
ARM00087904	El Calafate Aero	204	-50.266998291015625	-72.05000305175781
ARM00087903	Lago Argentino Arpt	220	-50.33300018310547	-72.30000305175781
NZM00093929	Enderby Island Aws	40	-50.483001708984375	166.3000030517578
AR000087925	Rio Gallegos Aero	19	-51.617000579833984	-69.28299713134766
FKM00088889	Mount Pleasant	74	-51.823001861572266	-58.446998596191406
NZ000939450	Campbell Island Aws	19	-52.54999923706055	169.16700744628906
ARM00087934	Rio Grande	20	-53.77799987792969	-67.7490005493164
SXM00088903	Grytviken	3	-54.28300094604492	-36.5
ASM00094998	Macquarie Island	8	-54.499000549316406	158.93699645996094
ARM00087938	Ushuaia Malvinas Argentinas	22	-54.84299850463867	-68.2959976196289
AYM00088968	Base Orcadas	8	-60.733001708984375	-44.733001708984375
AYM00089054	Dinamet-Uruguay	17	-62.18299865722656	-58.849998474121094
AYM00089050	Bellingshausen Aws	14	-62.18299865722656	-58.882999420166016
AYM00089056	Centro Met. Antartico Pdte. E	48	-62.18299865722656	-58.983001708984375
AYM00089251	King Sejong	11	-62.21699905395508	-58.75
AYM00089058	Great Wall	10	-62.21699905395508	-58.96699905395508
AYM00089053	Base Jubany	11	-62.233001708984375	-58.632999420166016
AYM00089057	Base Arturo Prat	5	-62.5	-59.68299865722656
AYM00089059	Base Bernardo O'Higgins	10	-63.31700134277344	-56.68299865722656
AYM00088963	Base Esperanza	24	-63.400001525878906	-56.983001708984375
AYM00089055	Base Marambio	198	-64.23300170898438	-56.71699905395508
AYM00089061	Palmer Station	8	-64.76599884033203	-64.08300018310547
AYM00089063	Vernadsky	11	-65.25	-64.26699829101562
AYM00089611	Casey	41	-66.28299713134766	110.51699829101562
AYM00089592	Mirnyj	40	-66.55000305175781	93.01699829101562
AYM00089642	Dumont D'Urville	43	-66.66699981689453	140.01699829101562
AYM00089062	Rothera	33	-67.56700134277344	-68.11699676513672
AYM00089564	Mawson	16	-67.5999984741211	62.867000579833984
AYM00089542	Molodeznaja	50	-67.66699981689453	45.849998474121094
AYM00089066	Base San Martin	7	-68.11699676513672	-67.13300323486328
AYM00089571	Davis	13	-68.58300018310547	77.94999694824219
AYM00089532	Syowa	21	-69.0	39.58300018310547
AYM00089574	Progress	64	-69.38300323486328	76.38300323486328
AYM00089657	Leningradskaya	291	-69.5	159.38299560546875
AYM00089001	Sanae Saf-Base	62	-70.30000305175781	-2.3499999046325684
AYM00089002	Neumayer	50	-70.66699981689453	-8.25
AYM00089512	Novolazarevskaja	119	-70.76699829101562	11.833000183105469
AYM00089514	Maitri	4294966296	-70.76699829101562	11.75
AYM00089004	S.A.N.A.E. Aws	817	-71.69999694824219	-2.799999952316284
AYM00089504	Troll In Antarktis	1270	-72.01699829101562	2.382999897003174
AYM00089662	Base Baia Terra Nova	92	-74.69999694824219	164.10000610351562
AYM00089022	Halley	30	-75.44999694824219	-26.216999053955078
AYW00087602	Marble Point	48	-77.41670227050781	163.68299865722656
AYM00089034	Base Belgrano Ii	256	-77.86699676513672	-34.617000579833984
AYM00089664	Mcmurdo Sound Naf	24	-77.88330078125	166.73300170898438
AYM00089606	Vostok	3488	-78.44999694824219	106.86699676513672
AYW00090001	Amundsen-Scott	4294966296	-90.0	0.0
